index,sample,fpl,SWB_2,FWBscore,FWB1_1,FWB1_2,FWB1_5,FWB2_3,FSscore,MANAGE1_1,MANAGE1_2,MANAGE1_3,SAVEHABIT,ENDSMEET,HOUSING,HOUSERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_5,PRODUSE_1,VOLATILITY,MATHARDSHIP_3,COLLECT,REJECTED_1,SHOCKS_8,MATERIALISM_3,HEALTH,PPEDUC,EMPLOY,agecat,generation,PPETHM,PPGENDER,PPINCIMP,PPMARIT,Util_cutoff_no_pay,Property taxes Mean,Mortgage interest and charges Mean,"Utilities, fuels, and public services Mean",Telephone services Mean,"Residential phone service, VOIP, and phone cards Mean",Cellular phone service Mean,Health insurance Mean,Education Mean
1187,2,4,2,87,6,6,2,2,86,6,6,6,7,2,2,3,3,2,2,2,2,2,1,2,2,1,1,1,2,3,4,7,5,4,3,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1188,2,4,0,70,4,4,3,2,60,6,5,6,6,2,2,100,100,100,2,2,2,2,1,2,2,1,1,1,2,5,3,9,8,2,2,3,5,3,2,1545,2558,4092,1413,197,1216,3444,1143
1189,3,4,5,60,5,5,3,3,56,6,5,6,7,2,2,2,2,7,2,2,2,2,1,2,2,1,1,1,2,5,4,9,9,2,2,2,6,3,2,2206,2286,3943,1332,197,1134,3669,1107
1190,2,4,6,45,4,3,4,3,42,5,4,6,5,3,2,6,3,5,1,2,1,1,1,4,2,1,2,1,2,4,4,7,7,3,2,3,8,4,2,2055,3598,3932,1450,161,1289,3236,1469
1191,2,3,6,47,5,3,3,4,74,5,3,6,7,3,2,7,3,7,1,1,1,1,2,2,3,2,1,1,6,3,3,4,3,5,3,3,3,5,4,1545,2558,4092,1413,197,1216,3444,1143
1192,2,4,6,33,6,4,6,5,49,4,4,2,5,4,2,7,4,4,2,2,2,1,1,2,2,2,1,1,5,5,5,3,3,5,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
1193,3,4,8,76,6,6,6,2,57,6,5,6,2,2,2,8,2,8,2,2,2,2,1,2,2,1,1,1,3,4,3,9,9,2,2,3,6,2,2,3687,2754,4249,1438,289,1149,3566,2370
1198,2,4,6,70,5,5,3,2,49,6,6,5,4,2,2,2,2,6,2,2,2,2,1,2,2,1,1,1,2,4,6,3,7,3,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
1199,3,4,7,48,4,4,5,5,51,6,5,2,4,3,2,4,3,4,2,1,2,1,1,4,2,1,1,1,3,5,6,2,7,3,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1201,3,3,6,55,3,3,5,3,39,5,5,2,4,2,2,3,2,99,2,1,1,1,1,2,2,1,1,1,3,3,4,9,7,3,2,3,3,2,2,2055,3598,3932,1450,161,1289,3236,1469
1202,2,4,6,59,5,4,4,2,86,6,6,5,7,2,2,99,100,100,1,1,1,1,1,2,2,1,1,1,4,4,4,9,6,3,2,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
1203,2,4,6,58,3,4,4,2,52,6,5,6,4,3,2,4,3,7,2,1,2,1,1,3,2,1,1,1,4,5,4,9,8,3,2,3,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
1205,2,4,8,65,6,6,2,3,86,6,6,4,7,2,2,6,2,7,2,2,2,1,1,2,2,1,1,1,2,4,3,3,6,3,2,2,8,6,2,3687,2754,4249,1438,289,1149,3566,2370
1207,3,4,7,66,5,5,4,2,69,6,6,6,7,2,2,2,2,7,2,2,2,1,1,2,2,1,1,1,3,4,6,9,7,3,3,2,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
1209,2,4,8,77,6,5,2,2,62,6,5,6,4,2,2,2,2,7,2,1,2,1,1,2,2,1,1,1,2,5,5,9,7,3,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
1213,2,4,6,72,6,6,2,2,58,6,6,6,6,2,2,3,2,7,2,1,2,1,1,3,2,1,1,1,3,6,4,9,7,3,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
1214,2,4,7,60,4,3,4,3,58,6,5,6,3,2,2,100,2,5,2,2,2,2,1,3,2,1,1,1,4,4,5,3,7,3,4,3,8,4,2,2055,3598,3932,1450,161,1289,3236,1469
1217,2,3,7,58,4,4,5,2,63,6,6,4,5,2,2,3,3,5,2,2,2,1,1,3,2,1,1,1,2,5,3,4,8,2,2,3,3,5,2,1545,2558,4092,1413,197,1216,3444,1143
1218,3,4,8,89,2,6,2,2,54,6,6,6,6,2,2,6,4,8,2,2,1,2,1,2,2,1,1,1,4,4,6,9,9,2,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
1219,2,4,7,60,4,4,5,3,59,5,5,6,5,3,2,2,2,8,2,2,2,1,1,2,2,1,1,1,4,4,5,2,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1220,2,4,7,72,6,5,3,2,72,6,6,6,7,2,2,5,3,7,2,2,2,1,1,2,2,1,1,1,2,5,5,3,4,4,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
1221,2,4,7,80,5,6,2,2,76,6,6,6,7,2,2,3,3,6,2,2,2,2,1,2,2,1,1,1,4,6,3,3,5,3,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
1223,2,4,8,74,5,6,2,2,52,6,5,5,3,2,2,7,3,5,2,2,2,2,1,2,2,1,1,1,2,5,4,3,5,4,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
1224,2,3,5,31,2,2,6,2,63,6,6,6,2,4,2,6,3,4,1,2,1,1,1,2,2,1,1,1,2,5,3,3,5,4,2,3,3,2,2,3687,2754,4249,1438,289,1149,3566,2370
1225,2,4,6,74,6,6,2,2,64,6,6,6,7,2,2,6,3,8,2,2,2,2,1,2,2,1,1,1,2,6,6,9,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1226,2,4,5,47,2,2,5,3,34,6,5,2,4,3,2,100,100,100,2,1,1,1,1,2,2,9,1,1,4,4,3,3,5,4,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1227,2,4,7,83,5,5,2,2,60,6,6,6,6,2,2,2,2,8,2,1,2,1,1,2,2,1,1,1,3,5,5,3,6,3,2,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
1228,3,4,8,72,5,5,2,2,56,6,6,6,7,2,2,100,2,8,2,1,2,2,1,2,2,1,1,1,0,5,4,9,8,2,2,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1229,2,4,8,73,5,5,2,2,58,6,5,6,5,2,2,2,3,6,2,2,2,1,1,2,2,1,1,1,3,4,4,3,7,3,2,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
1230,3,4,7,55,4,3,4,3,36,6,3,3,6,2,2,4,2,6,2,1,2,1,1,3,2,1,1,1,2,4,4,2,7,3,2,3,6,4,2,1545,2558,4092,1413,197,1216,3444,1143
1231,2,2,5,67,4,5,5,3,48,5,5,5,2,2,2,100,100,100,2,2,2,1,1,2,2,1,1,1,2,3,3,9,6,3,2,3,2,4,2,3687,2754,4249,1438,289,1149,3566,2370
1232,2,4,7,51,3,4,4,3,60,5,4,2,3,3,2,6,3,5,2,2,2,2,1,2,2,1,1,1,3,5,5,3,4,4,2,2,7,2,2,3687,2754,4249,1438,289,1149,3566,2370
1233,2,4,7,64,5,4,3,2,54,5,5,5,6,2,2,100,2,7,2,2,2,2,1,2,2,1,1,1,3,5,4,3,3,5,2,2,9,6,2,2206,2286,3943,1332,197,1134,3669,1107
1234,2,4,8,89,6,6,2,2,72,6,6,6,7,2,2,8,3,8,2,1,2,1,1,2,2,1,1,1,2,6,4,9,7,3,5,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
1240,2,4,7,64,4,5,3,3,57,5,6,6,5,2,2,3,2,7,2,2,2,2,1,3,2,1,1,1,3,5,6,9,9,2,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1241,3,4,7,68,5,5,3,3,46,6,5,6,4,2,2,100,2,8,2,1,2,2,1,2,2,1,1,1,4,5,4,9,8,2,5,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
1242,2,4,7,54,5,5,5,3,43,6,5,6,3,2,2,4,2,5,2,1,2,1,1,2,2,1,1,1,2,4,4,9,6,3,5,2,4,3,2,1545,2558,4092,1413,197,1216,3444,1143
1244,2,4,8,67,6,6,3,2,65,6,5,6,7,2,2,6,3,7,2,2,2,1,1,2,2,1,1,1,4,5,6,3,3,5,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
1247,3,4,8,66,4,4,3,2,42,6,5,6,6,2,2,2,3,6,2,2,2,2,1,2,2,1,1,1,3,3,3,9,8,2,4,3,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
1249,2,4,7,68,6,6,6,3,50,6,5,4,7,2,2,3,2,7,2,1,1,1,1,2,2,1,1,1,4,5,5,3,6,3,2,3,5,5,2,2055,3598,3932,1450,161,1289,3236,1469
1250,2,4,6,65,6,5,2,3,54,6,5,6,7,2,2,2,2,7,2,1,2,1,1,2,2,1,1,1,5,4,6,3,4,4,4,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1251,2,4,7,96,6,6,2,2,86,6,6,6,7,2,2,8,3,7,2,2,2,1,1,2,2,1,1,1,5,4,3,9,8,2,2,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
1253,2,4,5,63,4,4,3,2,58,6,6,6,6,2,2,5,99,8,2,2,2,1,1,2,2,1,1,1,5,4,3,3,3,5,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1256,2,4,5,50,6,4,4,3,38,6,4,2,3,2,2,99,2,100,2,2,2,1,1,2,2,1,1,1,3,3,2,7,7,3,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1258,3,4,8,83,6,5,2,2,62,6,5,6,6,2,2,2,2,8,2,1,2,2,1,2,2,1,1,1,4,5,4,9,8,3,2,3,5,3,2,1545,2558,4092,1413,197,1216,3444,1143
1259,2,4,6,50,3,4,4,4,43,2,4,2,5,3,2,6,3,5,2,2,2,1,1,2,2,1,1,1,4,3,4,3,5,4,2,2,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
1261,3,4,5,82,5,5,2,2,83,6,6,6,5,2,2,0,100,8,2,1,2,2,1,2,2,1,1,1,3,5,4,2,8,2,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1262,2,4,8,78,6,5,5,2,73,6,5,5,7,2,2,3,2,5,2,2,2,1,1,2,2,1,1,1,2,4,2,5,4,4,2,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1263,2,4,3,44,4,3,6,4,50,5,4,4,7,3,2,2,2,6,2,2,2,2,1,2,2,1,1,1,4,5,3,4,8,3,2,2,6,2,2,2206,2286,3943,1332,197,1134,3669,1107
1264,2,4,6,46,4,4,4,4,40,5,4,4,4,2,2,8,4,6,2,1,2,2,1,2,3,1,1,1,4,4,6,3,4,4,2,3,9,4,3,3687,2754,4249,1438,289,1149,3566,2370
1265,3,3,5,43,4,3,5,5,53,6,4,4,4,3,2,99,100,100,2,2,2,1,1,2,2,1,1,1,3,4,3,9,7,3,2,3,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
1266,2,4,6,69,5,4,3,2,59,6,6,6,7,2,2,8,100,100,2,1,2,1,1,2,2,1,1,1,3,5,4,3,6,3,5,2,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
1267,2,3,6,65,4,4,3,2,52,6,6,6,6,2,2,2,2,7,2,2,1,1,1,2,2,1,1,1,0,5,3,3,5,3,2,2,3,2,2,3687,2754,4249,1438,289,1149,3566,2370
1268,3,4,7,76,5,4,2,2,58,6,6,6,6,2,2,2,2,7,2,2,1,2,1,2,2,1,1,1,3,4,3,9,7,3,2,3,4,2,2,2206,2286,3943,1332,197,1134,3669,1107
1269,3,4,7,58,4,4,4,2,42,6,4,6,7,2,2,0,100,100,1,2,2,1,1,2,2,1,1,1,4,4,3,9,9,2,2,3,4,3,2,2206,2286,3943,1332,197,1134,3669,1107
1270,2,4,8,74,5,5,2,2,46,6,2,6,7,2,2,4,3,7,2,2,2,1,1,3,2,1,1,1,3,4,5,3,3,5,2,3,9,5,2,1545,2558,4092,1413,197,1216,3444,1143
1271,3,3,8,58,5,5,5,2,61,6,6,6,7,2,2,99,2,4,2,2,2,1,1,2,2,1,1,1,4,5,3,9,8,3,5,2,3,2,2,2055,3598,3932,1450,161,1289,3236,1469
1273,3,4,6,51,4,4,4,4,55,6,5,6,6,3,2,6,3,5,2,2,1,2,1,3,2,1,1,1,4,5,6,9,8,2,2,2,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
1275,2,4,8,55,4,5,4,3,52,6,5,2,7,3,2,3,2,7,2,2,1,1,1,2,2,1,1,1,3,6,5,2,5,3,4,2,7,4,2,1545,2558,4092,1413,197,1216,3444,1143
1276,2,4,2,27,2,3,6,6,42,6,5,3,6,3,2,8,3,5,1,2,1,1,1,3,2,1,1,1,2,3,4,9,7,3,2,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1277,2,4,8,73,6,6,2,2,72,6,6,6,7,2,2,5,3,6,2,2,2,2,1,3,2,1,1,1,3,6,4,2,5,4,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
1278,2,4,5,57,4,4,4,2,48,6,5,6,6,2,2,7,4,7,2,1,1,2,1,2,2,1,1,1,4,4,6,8,4,4,5,2,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
1280,2,4,7,74,5,5,2,2,63,6,5,6,7,2,2,5,3,6,2,1,2,2,1,2,2,1,1,1,3,5,4,9,6,3,2,3,7,5,2,3687,2754,4249,1438,289,1149,3566,2370
1281,2,4,5,66,4,4,5,2,43,6,2,5,7,2,2,4,2,8,2,2,2,1,1,2,2,1,1,1,0,5,4,3,6,3,2,3,6,5,2,2055,3598,3932,1450,161,1289,3236,1469
1282,2,3,5,46,2,2,4,4,38,5,4,4,4,4,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,4,4,2,5,4,2,2,5,2,2,3687,2754,4249,1438,289,1149,3566,2370
1283,2,4,8,96,6,6,2,2,86,6,2,6,7,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,5,5,6,9,7,3,2,2,10,5,2,2206,2286,3943,1332,197,1134,3669,1107
1286,2,4,8,46,6,3,3,5,29,5,3,4,4,3,2,7,3,4,2,1,1,1,1,3,2,2,2,1,5,5,4,4,5,3,2,3,9,6,2,3687,2754,4249,1438,289,1149,3566,2370
1288,2,4,7,68,5,5,3,2,59,6,5,6,7,2,2,4,3,6,2,2,2,1,1,2,2,1,1,1,5,5,5,3,3,5,2,2,9,4,2,2055,3598,3932,1450,161,1289,3236,1469
1290,2,3,7,59,5,4,5,3,49,6,5,6,5,2,2,2,2,6,2,2,2,2,1,4,2,1,1,1,3,4,4,9,7,3,2,3,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
1292,2,4,6,50,4,4,4,4,43,6,6,6,5,3,2,100,100,100,1,1,2,1,1,3,3,1,2,2,4,4,6,5,3,5,4,2,7,2,3,2206,2286,3943,1332,197,1134,3669,1107
1293,2,4,8,51,3,3,5,4,38,6,4,6,4,3,2,6,3,5,2,1,1,1,1,2,2,1,1,1,4,4,6,3,3,5,5,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1294,2,3,3,39,3,3,5,4,52,5,2,2,3,3,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,5,4,3,4,4,2,3,6,2,2,2206,2286,3943,1332,197,1134,3669,1107
1295,2,4,5,87,6,6,2,2,43,6,6,6,7,2,2,100,2,7,2,2,2,1,1,2,2,1,1,1,0,4,4,3,6,3,3,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
1296,2,3,3,84,4,5,2,2,60,5,5,3,6,2,2,100,100,100,2,2,2,2,1,2,2,1,1,1,4,5,6,9,7,3,3,3,5,5,2,1545,2558,4092,1413,197,1216,3444,1143
1297,2,4,8,63,4,5,5,3,58,6,6,6,7,2,2,7,3,7,2,2,2,2,1,2,2,1,1,1,2,5,5,6,7,3,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
1298,2,4,7,60,5,5,6,3,61,6,6,6,5,2,2,8,4,7,2,2,2,2,1,3,2,1,1,1,5,5,5,9,9,2,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
1300,3,4,7,69,5,5,2,2,52,6,5,6,7,2,2,100,2,100,2,2,2,2,1,2,2,2,1,1,3,4,6,9,7,3,2,2,6,2,2,3687,2754,4249,1438,289,1149,3566,2370
1302,2,4,6,81,6,6,2,2,56,6,5,5,6,2,2,6,3,7,2,2,2,2,1,2,2,1,1,1,4,6,6,3,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1304,2,4,7,46,4,4,4,5,56,6,5,2,6,3,2,6,3,5,2,1,2,1,1,2,2,2,2,1,4,4,4,100,3,5,2,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1305,2,4,7,74,6,2,2,2,58,6,5,6,4,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,4,5,6,9,8,2,2,2,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
1307,2,4,6,66,4,5,5,2,36,6,5,3,4,2,2,4,3,5,2,2,2,2,1,2,2,1,1,1,2,4,2,9,8,2,5,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1308,2,4,7,61,4,5,3,3,62,6,5,6,7,2,2,8,4,5,2,1,2,1,1,2,2,1,1,1,4,3,5,3,5,4,4,2,8,5,2,2055,3598,3932,1450,161,1289,3236,1469
1309,2,4,7,52,3,4,4,3,24,6,2,5,2,3,2,5,2,6,2,2,2,1,1,2,2,1,1,1,3,5,4,3,5,4,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
1310,2,4,2,33,2,2,6,5,42,5,4,2,5,4,2,3,3,5,2,2,2,1,1,3,2,1,1,1,4,2,3,7,5,4,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
1311,2,4,7,69,5,5,3,2,61,6,6,6,6,2,2,3,2,7,2,2,2,1,1,3,2,1,1,1,2,5,5,3,6,3,2,2,7,2,2,2055,3598,3932,1450,161,1289,3236,1469
1312,3,4,7,52,3,3,4,4,48,6,5,4,5,3,2,4,3,5,2,2,2,1,1,3,2,1,1,1,2,5,5,9,9,2,2,2,5,2,2,2055,3598,3932,1450,161,1289,3236,1469
1314,2,4,7,65,6,6,3,2,60,6,5,6,7,2,2,8,4,7,2,2,2,2,1,3,2,1,1,1,5,6,6,3,4,4,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1315,2,4,6,57,5,4,4,3,52,6,5,4,7,2,2,4,3,6,2,1,2,1,1,2,2,2,1,1,3,5,4,3,3,5,2,2,3,5,3,1545,2558,4092,1413,197,1216,3444,1143
1317,2,4,7,65,6,4,3,2,59,5,5,5,6,2,2,7,4,6,2,2,2,1,1,2,2,1,1,1,5,5,5,3,4,4,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1318,2,4,8,79,5,5,2,2,59,6,5,6,6,2,2,100,4,100,2,2,2,2,1,2,2,0,1,1,4,4,3,5,6,3,2,3,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1319,2,4,6,77,5,5,2,2,53,6,4,6,6,2,2,100,100,7,1,1,1,1,1,2,2,1,1,1,4,5,3,3,6,3,3,2,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
1321,2,4,8,96,6,6,2,2,76,6,6,2,7,2,2,0,0,8,2,1,2,2,1,2,2,1,1,1,2,4,3,9,9,2,2,3,7,3,2,1545,2558,4092,1413,197,1216,3444,1143
1323,2,4,7,65,5,5,3,3,50,6,6,6,6,2,2,2,2,6,2,2,2,2,1,2,2,1,1,1,3,5,6,9,8,2,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
1324,2,4,4,60,3,3,3,3,42,6,5,2,6,2,2,3,3,4,2,1,1,2,1,2,2,1,2,1,3,3,3,9,6,3,3,3,4,4,2,1545,2558,4092,1413,197,1216,3444,1143
1325,2,4,6,58,5,4,3,5,51,5,5,5,5,2,2,7,3,7,2,2,2,2,1,2,2,2,1,1,3,4,4,3,5,4,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
1326,2,4,7,64,4,5,3,2,54,6,5,6,6,2,2,99,2,6,2,2,2,2,1,2,2,1,1,1,4,4,3,3,6,3,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
1328,3,4,6,58,4,4,5,2,58,6,6,6,6,2,2,6,3,5,2,1,1,2,1,2,2,1,1,1,3,4,6,9,9,2,2,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1329,3,4,7,76,5,5,2,2,58,6,6,6,6,2,2,0,0,6,2,2,2,1,1,3,2,1,1,1,3,4,3,9,9,2,2,3,4,3,2,2206,2286,3943,1332,197,1134,3669,1107
1331,2,4,8,73,6,5,2,2,51,5,4,5,5,2,2,8,4,7,2,2,2,1,1,3,2,2,1,1,4,5,5,3,5,4,2,2,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
1332,2,4,3,55,4,5,4,3,56,6,5,6,7,2,2,100,100,100,2,2,2,1,1,2,2,1,1,1,4,5,4,3,5,4,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
1333,2,4,5,49,3,4,4,4,45,6,3,4,6,3,2,7,3,5,2,2,2,2,1,3,2,1,2,1,5,5,3,3,6,3,2,2,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
1334,2,4,7,61,5,5,2,3,54,4,4,4,7,2,2,8,4,7,2,2,2,1,1,2,2,1,1,1,2,5,5,3,4,4,2,3,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1335,2,4,5,44,4,4,4,4,59,2,2,2,6,2,2,99,100,5,2,1,2,1,1,2,2,1,1,1,4,6,2,8,4,4,2,2,5,2,2,2055,3598,3932,1450,161,1289,3236,1469
1336,2,3,3,37,2,3,2,2,18,6,2,3,3,4,2,4,3,5,2,1,2,1,1,4,2,1,2,1,3,5,4,7,9,2,2,2,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
1338,2,4,8,61,4,5,3,3,54,6,5,5,6,2,2,7,3,100,2,2,1,2,1,2,2,1,1,1,4,5,5,3,5,4,5,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
1341,2,4,7,65,4,5,5,2,54,6,5,6,5,2,2,100,100,6,2,1,2,2,1,2,2,1,1,1,3,5,3,9,9,2,2,2,4,3,2,2206,2286,3943,1332,197,1134,3669,1107
1342,3,3,8,60,4,5,5,2,69,6,6,2,7,2,2,99,2,7,2,2,2,1,1,2,2,1,1,1,2,5,2,5,8,2,2,3,2,3,2,2206,2286,3943,1332,197,1134,3669,1107
1344,3,4,7,82,5,5,2,2,46,6,5,6,7,2,2,8,4,8,2,2,2,1,1,2,2,1,1,1,3,5,4,9,7,3,2,3,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
1345,2,4,4,43,3,2,6,3,41,4,4,4,5,3,2,100,100,100,1,2,2,2,1,2,2,1,1,1,5,3,5,9,9,2,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
1346,2,4,5,62,5,4,4,3,51,6,5,6,6,2,2,2,2,100,2,1,1,2,1,2,2,1,1,1,3,5,3,9,9,2,2,2,6,2,2,2055,3598,3932,1450,161,1289,3236,1469
1347,2,4,5,55,4,4,4,2,39,6,6,6,6,2,2,2,2,8,2,2,2,2,1,3,2,1,1,1,3,4,3,8,6,3,2,2,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
1348,3,4,7,60,4,4,5,3,56,6,6,6,6,2,2,99,2,8,2,2,2,2,1,2,2,1,1,1,4,6,5,9,7,3,2,2,8,5,2,2206,2286,3943,1332,197,1134,3669,1107
1350,3,4,6,71,4,5,2,2,49,6,6,6,6,2,2,8,4,8,2,2,2,1,1,2,2,1,1,1,3,5,3,9,9,2,2,3,6,2,2,2206,2286,3943,1332,197,1134,3669,1107
1352,3,4,7,61,5,5,5,3,56,5,5,4,5,2,2,3,2,7,2,2,2,2,1,2,2,1,1,1,4,5,4,9,9,2,2,2,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
1353,2,4,8,66,6,5,3,2,71,6,6,6,7,2,2,100,100,8,2,2,2,1,1,2,2,1,1,1,3,5,3,4,6,3,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
1355,2,4,7,48,3,4,4,4,51,6,5,4,4,3,2,5,3,5,2,2,2,1,1,2,2,1,1,1,2,5,3,4,9,2,2,3,4,3,2,3687,2754,4249,1438,289,1149,3566,2370
1356,2,4,8,75,6,4,2,2,51,6,5,6,5,2,2,8,3,7,2,1,2,1,1,2,2,1,1,1,4,5,5,5,3,5,4,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
1358,2,4,6,61,4,4,3,2,53,6,5,6,7,2,2,2,2,6,2,1,2,2,1,2,2,1,1,2,3,5,4,9,8,2,2,3,5,3,2,2206,2286,3943,1332,197,1134,3669,1107
1359,2,4,7,66,6,5,3,3,58,6,5,6,6,2,2,2,2,8,2,2,1,2,1,2,2,1,1,1,3,4,4,9,7,3,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1361,2,4,6,46,3,3,5,5,41,6,6,2,3,2,2,7,4,5,2,2,2,1,1,2,2,1,1,1,2,6,4,5,5,3,2,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
1362,2,4,6,68,5,5,2,2,58,6,5,6,7,2,2,8,4,8,2,2,2,2,1,2,2,1,1,1,5,5,6,3,4,4,2,3,10,4,2,1545,2558,4092,1413,197,1216,3444,1143
1364,2,2,8,47,3,5,6,4,48,4,4,3,5,3,2,7,100,100,2,1,1,1,1,4,2,1,1,1,3,4,3,4,5,3,3,3,2,4,2,1545,2558,4092,1413,197,1216,3444,1143
1365,2,2,7,48,4,3,4,3,43,6,5,6,5,2,2,2,2,6,2,1,1,1,1,2,2,1,1,1,3,4,3,8,4,4,5,2,3,2,2,2055,3598,3932,1450,161,1289,3236,1469
1367,2,2,6,67,3,3,3,2,61,6,6,6,6,3,2,6,3,2,2,1,2,1,1,3,2,1,1,1,4,2,2,7,5,3,2,3,2,5,2,2055,3598,3932,1450,161,1289,3236,1469
1369,3,3,5,39,2,2,6,4,28,6,4,4,4,3,2,99,99,5,2,1,2,1,1,2,2,2,2,1,2,4,3,9,9,2,2,2,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
1371,2,4,7,59,4,6,4,3,56,6,5,5,6,2,2,5,3,6,2,2,2,1,1,2,2,1,1,1,3,5,6,3,3,5,2,2,7,6,2,1545,2558,4092,1413,197,1216,3444,1143
1373,2,4,7,65,5,4,2,3,52,6,6,6,7,2,2,3,2,7,2,2,2,2,1,2,2,1,1,1,4,5,6,9,9,2,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
1374,3,4,8,62,5,5,5,3,56,6,5,6,6,2,2,2,2,5,2,2,2,1,1,2,2,1,1,1,3,5,4,3,7,3,2,3,5,4,2,3687,2754,4249,1438,289,1149,3566,2370
1375,2,4,7,72,6,4,2,2,59,6,6,6,3,2,2,4,3,8,2,2,2,2,1,2,2,1,1,1,2,6,4,3,5,4,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
1377,2,4,6,59,5,6,6,3,46,6,6,6,7,2,2,7,3,7,2,2,2,2,1,2,2,1,1,1,3,3,6,3,6,3,2,2,9,4,2,1545,2558,4092,1413,197,1216,3444,1143
